START graph_PROTEINS_pagerank_preserve_curriculum: Sun 21 Jun 2026 12:23:40 PM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset PROTEINS --device 0 --use_cfg --mask_strategy pagerank_preserve_curriculum --pagerank_mask_ratio 0.15 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --pagerank_preserve_power 0.5 --seeds 0 1 2 3 4 5
2026-06-21 12:23:43,292 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='PROTEINS', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='pagerank_preserve_curriculum', max_epoch=100, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=4, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.15, pagerank_mask_steps=5, pagerank_preserve_power=0.5, pooling='max', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Use node label as node features
******** # Num Graphs: 1113, # Num Feat: 3, # Num Classes: 2 ********
####### Run 0 for seed 0

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3804:   0%|          | 0/100 [00:01<?, ?it/s]
Epoch 16 | train_loss: 0.2565:  16%|█▌        | 16/100 [00:12<01:02,  1.35it/s]
Epoch 16 | train_loss: 0.2565:  17%|█▋        | 17/100 [00:12<01:01,  1.34it/s]
Epoch 17 | train_loss: 0.2577:  17%|█▋        | 17/100 [00:13<01:01,  1.34it/s]
Epoch 17 | train_loss: 0.2577:  18%|█▊        | 18/100 [00:13<01:01,  1.34it/s]
Epoch 18 | train_loss: 0.2557:  18%|█▊        | 18/100 [00:14<01:01,  1.34it/s]
Epoch 18 | train_loss: 0.2557:  19%|█▉        | 19/100 [00:14<01:00,  1.33it/s]
Epoch 19 | train_loss: 0.2600:  19%|█▉        | 19/100 [00:15<01:00,  1.33it/s]
Epoch 19 | train_loss: 0.2600:  20%|██        | 20/100 [00:15<01:01,  1.30it/s]
Epoch 20 | train_loss: 0.2554:  20%|██        | 20/100 [00:15<01:01,  1.30it/s]
Epoch 20 | train_loss: 0.2554:  21%|██        | 21/100 [00:15<01:00,  1.30it/s]
Epoch 21 | train_loss: 0.2577:  21%|██        | 21/100 [00:16<01:00,  1.30it/s]
Epoch 21 | train_loss: 0.2577:  22%|██▏       | 22/100 [00:16<01:00,  1.30it/s]
Epoch 22 | train_loss: 0.2542:  22%|██▏       | 22/100 [00:17<01:00,  1.30it/s]
Epoch 22 | train_loss: 0.2542:  23%|██▎       | 23/100 [00:17<00:59,  1.30it/s]
Epoch 23 | train_loss: 0.2558:  23%|██▎       | 23/100 [00:18<00:59,  1.30it/s]
Epoch 23 | train_loss: 0.2558:  24%|██▍       | 24/100 [00:18<00:58,  1.31it/s]
Epoch 24 | train_loss: 0.2572:  24%|██▍       | 24/100 [00:18<00:58,  1.31it/s]
Epoch 24 | train_loss: 0.2572:  25%|██▌       | 25/100 [00:18<00:56,  1.33it/s]
Epoch 25 | train_loss: 0.2557:  25%|██▌       | 25/100 [00:19<00:56,  1.33it/s]
Epoch 25 | train_loss: 0.2557:  26%|██▌       | 26/100 [00:19<00:54,  1.35it/s]
Epoch 26 | train_loss: 0.2565:  26%|██▌       | 26/100 [00:20<00:54,  1.35it/s]
Epoch 26 | train_loss: 0.2565:  27%|██▋       | 27/100 [00:20<00:54,  1.34it/s]
Epoch 27 | train_loss: 0.2506:  27%|██▋       | 27/100 [00:21<00:54,  1.34it/s]
Epoch 27 | train_loss: 0.2506:  28%|██▊       | 28/100 [00:21<00:53,  1.34it/s]
Epoch 28 | train_loss: 0.2531:  28%|██▊       | 28/100 [00:21<00:53,  1.34it/s]
Epoch 28 | train_loss: 0.2531:  29%|██▉       | 29/100 [00:21<00:53,  1.32it/s]
Epoch 29 | train_loss: 0.2545:  29%|██▉       | 29/100 [00:22<00:53,  1.32it/s]
Epoch 29 | train_loss: 0.2545:  30%|███       | 30/100 [00:22<00:53,  1.31it/s]
Epoch 30 | train_loss: 0.2558:  30%|███       | 30/100 [00:23<00:53,  1.31it/s]
Epoch 30 | train_loss: 0.2558:  31%|███       | 31/100 [00:23<00:53,  1.29it/s]
Epoch 31 | train_loss: 0.2558:  31%|███       | 31/100 [00:24<00:53,  1.29it/s]
Epoch 31 | train_loss: 0.2558:  32%|███▏      | 32/100 [00:24<00:52,  1.29it/s]
Epoch 32 | train_loss: 0.2536:  32%|███▏      | 32/100 [00:24<00:52,  1.29it/s]
Epoch 32 | train_loss: 0.2536:  33%|███▎      | 33/100 [00:24<00:51,  1.30it/s]
Epoch 33 | train_loss: 0.2530:  33%|███▎      | 33/100 [00:25<00:51,  1.30it/s]
Epoch 33 | train_loss: 0.2530:  34%|███▍      | 34/100 [00:25<00:50,  1.30it/s]
Epoch 34 | train_loss: 0.2534:  34%|███▍      | 34/100 [00:26<00:50,  1.30it/s]
Epoch 34 | train_loss: 0.2534:  35%|███▌      | 35/100 [00:26<00:49,  1.30it/s]
Epoch 35 | train_loss: 0.2527:  35%|███▌      | 35/100 [00:27<00:49,  1.30it/s]
Epoch 35 | train_loss: 0.2527:  36%|███▌      | 36/100 [00:27<00:49,  1.30it/s]
Epoch 36 | train_loss: 0.2505:  36%|███▌      | 36/100 [00:28<00:49,  1.30it/s]
Epoch 36 | train_loss: 0.2505:  37%|███▋      | 37/100 [00:28<00:48,  1.30it/s]
Epoch 37 | train_loss: 0.2525:  37%|███▋      | 37/100 [00:28<00:48,  1.30it/s]
Epoch 37 | train_loss: 0.2525:  38%|███▊      | 38/100 [00:28<00:47,  1.30it/s]
Epoch 38 | train_loss: 0.2515:  38%|███▊      | 38/100 [00:29<00:47,  1.30it/s]
Epoch 38 | train_loss: 0.2515:  39%|███▉      | 39/100 [00:29<00:47,  1.30it/s]
Epoch 39 | train_loss: 0.2503:  39%|███▉      | 39/100 [00:30<00:47,  1.30it/s]
Epoch 39 | train_loss: 0.2503:  40%|████      | 40/100 [00:30<00:46,  1.29it/s]
Epoch 40 | train_loss: 0.2491:  40%|████      | 40/100 [00:31<00:46,  1.29it/s]
Epoch 40 | train_loss: 0.2491:  41%|████      | 41/100 [00:31<00:45,  1.29it/s]
Epoch 41 | train_loss: 0.2519:  41%|████      | 41/100 [00:31<00:45,  1.29it/s]
Epoch 41 | train_loss: 0.2519:  42%|████▏     | 42/100 [00:31<00:44,  1.30it/s]
Epoch 42 | train_loss: 0.2513:  42%|████▏     | 42/100 [00:32<00:44,  1.30it/s]
Epoch 42 | train_loss: 0.2513:  43%|████▎     | 43/100 [00:32<00:43,  1.30it/s]
Epoch 43 | train_loss: 0.2482:  43%|████▎     | 43/100 [00:33<00:43,  1.30it/s]
Epoch 43 | train_loss: 0.2482:  44%|████▍     | 44/100 [00:33<00:43,  1.30it/s]
Epoch 44 | train_loss: 0.2517:  44%|████▍     | 44/100 [00:34<00:43,  1.30it/s]
Epoch 44 | train_loss: 0.2517:  45%|████▌     | 45/100 [00:34<00:42,  1.30it/s]
Epoch 45 | train_loss: 0.2504:  45%|████▌     | 45/100 [00:34<00:42,  1.30it/s]
Epoch 45 | train_loss: 0.2504:  46%|████▌     | 46/100 [00:34<00:41,  1.30it/s]
Epoch 46 | train_loss: 0.2507:  46%|████▌     | 46/100 [00:35<00:41,  1.30it/s]
Epoch 46 | train_loss: 0.2507:  47%|████▋     | 47/100 [00:35<00:40,  1.30it/s]
Epoch 47 | train_loss: 0.2459:  47%|████▋     | 47/100 [00:36<00:40,  1.30it/s]
Epoch 47 | train_loss: 0.2459:  48%|████▊     | 48/100 [00:36<00:40,  1.29it/s]
Epoch 48 | train_loss: 0.2499:  48%|████▊     | 48/100 [00:37<00:40,  1.29it/s]
Epoch 48 | train_loss: 0.2499:  49%|████▉     | 49/100 [00:37<00:39,  1.28it/s]
Epoch 49 | train_loss: 0.2511:  49%|████▉     | 49/100 [00:38<00:39,  1.28it/s]
Epoch 49 | train_loss: 0.2511:  50%|█████     | 50/100 [00:38<00:38,  1.29it/s]
Epoch 50 | train_loss: 0.2492:  50%|█████     | 50/100 [00:38<00:38,  1.29it/s]
Epoch 50 | train_loss: 0.2492:  51%|█████     | 51/100 [00:38<00:38,  1.29it/s]
Epoch 51 | train_loss: 0.2516:  51%|█████     | 51/100 [00:39<00:38,  1.29it/s]
Epoch 51 | train_loss: 0.2516:  52%|█████▏    | 52/100 [00:39<00:37,  1.29it/s]
Epoch 52 | train_loss: 0.2493:  52%|█████▏    | 52/100 [00:40<00:37,  1.29it/s]
Epoch 52 | train_loss: 0.2493:  53%|█████▎    | 53/100 [00:40<00:36,  1.29it/s]
Epoch 53 | train_loss: 0.2474:  53%|█████▎    | 53/100 [00:41<00:36,  1.29it/s]
Epoch 53 | train_loss: 0.2474:  54%|█████▍    | 54/100 [00:41<00:35,  1.29it/s]
Epoch 54 | train_loss: 0.2459:  54%|█████▍    | 54/100 [00:41<00:35,  1.29it/s]
Epoch 54 | train_loss: 0.2459:  55%|█████▌    | 55/100 [00:41<00:34,  1.29it/s]
Epoch 55 | train_loss: 0.2485:  55%|█████▌    | 55/100 [00:42<00:34,  1.29it/s]
Epoch 55 | train_loss: 0.2485:  56%|█████▌    | 56/100 [00:42<00:34,  1.29it/s]
Epoch 56 | train_loss: 0.2464:  56%|█████▌    | 56/100 [00:43<00:34,  1.29it/s]
Epoch 56 | train_loss: 0.2464:  57%|█████▋    | 57/100 [00:43<00:33,  1.29it/s]
Epoch 57 | train_loss: 0.2460:  57%|█████▋    | 57/100 [00:44<00:33,  1.29it/s]
Epoch 57 | train_loss: 0.2460:  58%|█████▊    | 58/100 [00:44<00:32,  1.29it/s]
Epoch 58 | train_loss: 0.2448:  58%|█████▊    | 58/100 [00:45<00:32,  1.29it/s]
Epoch 58 | train_loss: 0.2448:  59%|█████▉    | 59/100 [00:45<00:31,  1.28it/s]
Epoch 59 | train_loss: 0.2459:  59%|█████▉    | 59/100 [00:45<00:31,  1.28it/s]
Epoch 59 | train_loss: 0.2459:  60%|██████    | 60/100 [00:45<00:31,  1.29it/s]
Epoch 60 | train_loss: 0.2438:  60%|██████    | 60/100 [00:46<00:31,  1.29it/s]
Epoch 60 | train_loss: 0.2438:  61%|██████    | 61/100 [00:46<00:30,  1.28it/s]
Epoch 61 | train_loss: 0.2453:  61%|██████    | 61/100 [00:47<00:30,  1.28it/s]
Epoch 61 | train_loss: 0.2453:  62%|██████▏   | 62/100 [00:47<00:29,  1.29it/s]
Epoch 62 | train_loss: 0.2438:  62%|██████▏   | 62/100 [00:48<00:29,  1.29it/s]
Epoch 62 | train_loss: 0.2438:  63%|██████▎   | 63/100 [00:48<00:28,  1.29it/s]
Epoch 63 | train_loss: 0.2448:  63%|██████▎   | 63/100 [00:48<00:28,  1.29it/s]
Epoch 63 | train_loss: 0.2448:  64%|██████▍   | 64/100 [00:48<00:28,  1.27it/s]
Epoch 64 | train_loss: 0.2455:  64%|██████▍   | 64/100 [00:49<00:28,  1.27it/s]
Epoch 64 | train_loss: 0.2455:  65%|██████▌   | 65/100 [00:49<00:27,  1.27it/s]
Epoch 65 | train_loss: 0.2452:  65%|██████▌   | 65/100 [00:50<00:27,  1.27it/s]
Epoch 65 | train_loss: 0.2452:  66%|██████▌   | 66/100 [00:50<00:26,  1.27it/s]
Epoch 66 | train_loss: 0.2437:  66%|██████▌   | 66/100 [00:51<00:26,  1.27it/s]
Epoch 66 | train_loss: 0.2437:  67%|██████▋   | 67/100 [00:51<00:26,  1.27it/s]
Epoch 67 | train_loss: 0.2448:  67%|██████▋   | 67/100 [00:52<00:26,  1.27it/s]
Epoch 67 | train_loss: 0.2448:  68%|██████▊   | 68/100 [00:52<00:25,  1.25it/s]
Epoch 68 | train_loss: 0.2445:  68%|██████▊   | 68/100 [00:53<00:25,  1.25it/s]
Epoch 68 | train_loss: 0.2445:  69%|██████▉   | 69/100 [00:53<00:25,  1.21it/s]
Epoch 69 | train_loss: 0.2399:  69%|██████▉   | 69/100 [00:54<00:25,  1.21it/s]
Epoch 69 | train_loss: 0.2399:  70%|███████   | 70/100 [00:54<00:26,  1.14it/s]
Epoch 70 | train_loss: 0.2473:  70%|███████   | 70/100 [00:55<00:26,  1.14it/s]
Epoch 70 | train_loss: 0.2473:  71%|███████   | 71/100 [00:55<00:26,  1.10it/s]
Epoch 71 | train_loss: 0.2445:  71%|███████   | 71/100 [00:55<00:26,  1.10it/s]
Epoch 71 | train_loss: 0.2445:  72%|███████▏  | 72/100 [00:55<00:25,  1.09it/s]
Epoch 72 | train_loss: 0.2445:  72%|███████▏  | 72/100 [00:56<00:25,  1.09it/s]
Epoch 72 | train_loss: 0.2445:  73%|███████▎  | 73/100 [00:56<00:24,  1.08it/s]
Epoch 73 | train_loss: 0.2426:  73%|███████▎  | 73/100 [00:57<00:24,  1.08it/s]
Epoch 73 | train_loss: 0.2426:  74%|███████▍  | 74/100 [00:57<00:23,  1.09it/s]
Epoch 74 | train_loss: 0.2446:  74%|███████▍  | 74/100 [00:58<00:23,  1.09it/s]
Epoch 74 | train_loss: 0.2446:  75%|███████▌  | 75/100 [00:58<00:23,  1.06it/s]
Epoch 75 | train_loss: 0.2428:  75%|███████▌  | 75/100 [00:59<00:23,  1.06it/s]
Epoch 75 | train_loss: 0.2428:  76%|███████▌  | 76/100 [00:59<00:23,  1.03it/s]
Epoch 76 | train_loss: 0.2406:  76%|███████▌  | 76/100 [01:00<00:23,  1.03it/s]
Epoch 76 | train_loss: 0.2406:  77%|███████▋  | 77/100 [01:00<00:22,  1.01it/s]
Epoch 77 | train_loss: 0.2409:  77%|███████▋  | 77/100 [01:01<00:22,  1.01it/s]
Epoch 77 | train_loss: 0.2409:  78%|███████▊  | 78/100 [01:01<00:22,  1.00s/it]
Epoch 78 | train_loss: 0.2429:  78%|███████▊  | 78/100 [01:02<00:22,  1.00s/it]
Epoch 78 | train_loss: 0.2429:  79%|███████▉  | 79/100 [01:02<00:21,  1.01s/it]
Epoch 79 | train_loss: 0.2421:  79%|███████▉  | 79/100 [01:03<00:21,  1.01s/it]
Epoch 79 | train_loss: 0.2421:  80%|████████  | 80/100 [01:03<00:20,  1.02s/it]
Epoch 80 | train_loss: 0.2410:  80%|████████  | 80/100 [01:04<00:20,  1.02s/it]
Epoch 80 | train_loss: 0.2410:  81%|████████  | 81/100 [01:04<00:19,  1.01s/it]
Epoch 81 | train_loss: 0.2395:  81%|████████  | 81/100 [01:05<00:19,  1.01s/it]
Epoch 81 | train_loss: 0.2395:  82%|████████▏ | 82/100 [01:05<00:18,  1.01s/it]
Epoch 82 | train_loss: 0.2401:  82%|████████▏ | 82/100 [01:07<00:18,  1.01s/it]
Epoch 82 | train_loss: 0.2401:  83%|████████▎ | 83/100 [01:07<00:17,  1.02s/it]
Epoch 83 | train_loss: 0.2410:  83%|████████▎ | 83/100 [01:07<00:17,  1.02s/it]
Epoch 83 | train_loss: 0.2410:  84%|████████▍ | 84/100 [01:07<00:16,  1.01s/it]
Epoch 84 | train_loss: 0.2413:  84%|████████▍ | 84/100 [01:08<00:16,  1.01s/it]
Epoch 84 | train_loss: 0.2413:  85%|████████▌ | 85/100 [01:08<00:14,  1.02it/s]
Epoch 85 | train_loss: 0.2449:  85%|████████▌ | 85/100 [01:09<00:14,  1.02it/s]
Epoch 85 | train_loss: 0.2449:  86%|████████▌ | 86/100 [01:09<00:13,  1.02it/s]
Epoch 86 | train_loss: 0.2426:  86%|████████▌ | 86/100 [01:10<00:13,  1.02it/s]
Epoch 86 | train_loss: 0.2426:  87%|████████▋ | 87/100 [01:10<00:12,  1.02it/s]
Epoch 87 | train_loss: 0.2395:  87%|████████▋ | 87/100 [01:11<00:12,  1.02it/s]
Epoch 87 | train_loss: 0.2395:  88%|████████▊ | 88/100 [01:11<00:11,  1.01it/s]
Epoch 88 | train_loss: 0.2434:  88%|████████▊ | 88/100 [01:12<00:11,  1.01it/s]
Epoch 88 | train_loss: 0.2434:  89%|████████▉ | 89/100 [01:12<00:10,  1.00it/s]
Epoch 89 | train_loss: 0.2409:  89%|████████▉ | 89/100 [01:13<00:10,  1.00it/s]
Epoch 89 | train_loss: 0.2409:  90%|█████████ | 90/100 [01:13<00:09,  1.02it/s]
Epoch 90 | train_loss: 0.2398:  90%|█████████ | 90/100 [01:14<00:09,  1.02it/s]
Epoch 90 | train_loss: 0.2398:  91%|█████████ | 91/100 [01:14<00:09,  1.00s/it]
Epoch 91 | train_loss: 0.2391:  91%|█████████ | 91/100 [01:15<00:09,  1.00s/it]
Epoch 91 | train_loss: 0.2391:  92%|█████████▏| 92/100 [01:15<00:07,  1.01it/s]
Epoch 92 | train_loss: 0.2423:  92%|█████████▏| 92/100 [01:16<00:07,  1.01it/s]
Epoch 92 | train_loss: 0.2423:  93%|█████████▎| 93/100 [01:16<00:06,  1.01it/s]
Epoch 93 | train_loss: 0.2383:  93%|█████████▎| 93/100 [01:17<00:06,  1.01it/s]
Epoch 93 | train_loss: 0.2383:  94%|█████████▍| 94/100 [01:17<00:06,  1.01s/it]
Epoch 94 | train_loss: 0.2410:  94%|█████████▍| 94/100 [01:18<00:06,  1.01s/it]
Epoch 94 | train_loss: 0.2410:  95%|█████████▌| 95/100 [01:18<00:05,  1.01s/it]
Epoch 95 | train_loss: 0.2394:  95%|█████████▌| 95/100 [01:19<00:05,  1.01s/it]
Epoch 95 | train_loss: 0.2394:  96%|█████████▌| 96/100 [01:19<00:04,  1.02s/it]
Epoch 96 | train_loss: 0.2391:  96%|█████████▌| 96/100 [01:20<00:04,  1.02s/it]
Epoch 96 | train_loss: 0.2391:  97%|█████████▋| 97/100 [01:20<00:03,  1.00s/it]
Epoch 97 | train_loss: 0.2405:  97%|█████████▋| 97/100 [01:21<00:03,  1.00s/it]
Epoch 97 | train_loss: 0.2405:  98%|█████████▊| 98/100 [01:21<00:01,  1.00it/s]
Epoch 98 | train_loss: 0.2395:  98%|█████████▊| 98/100 [01:22<00:01,  1.00it/s]
Epoch 98 | train_loss: 0.2395:  99%|█████████▉| 99/100 [01:22<00:00,  1.02it/s]
Epoch 99 | train_loss: 0.2395:  99%|█████████▉| 99/100 [01:23<00:00,  1.02it/s]
Epoch 99 | train_loss: 0.2395: 100%|██████████| 100/100 [01:23<00:00,  1.02it/s]
Epoch 99 | train_loss: 0.2395: 100%|██████████| 100/100 [01:23<00:00,  1.19it/s]
#Test_f1: 0.7565±0.0400
####### Run 1 for seed 1

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3284:   0%|          | 0/100 [00:01<?, ?it/s]
Epoch 0 | train_loss: 0.3284:   1%|          | 1/100 [00:01<02:14,  1.35s/it]
Epoch 1 | train_loss: 0.2772:   1%|          | 1/100 [00:02<02:14,  1.35s/it]
Epoch 1 | train_loss: 0.2772:   2%|▏         | 2/100 [00:02<02:20,  1.43s/it]
Epoch 2 | train_loss: 0.2720:   2%|▏         | 2/100 [00:04<02:20,  1.43s/it]
Epoch 2 | train_loss: 0.2720:   3%|▎         | 3/100 [00:04<02:19,  1.44s/it]
Epoch 3 | train_loss: 0.2659:   3%|▎         | 3/100 [00:05<02:19,  1.44s/it]
Epoch 3 | train_loss: 0.2659:   4%|▍         | 4/100 [00:05<02:22,  1.49s/it]
Epoch 4 | train_loss: 0.2658:   4%|▍         | 4/100 [00:07<02:22,  1.49s/it]
Epoch 4 | train_loss: 0.2658:   5%|▌         | 5/100 [00:07<02:22,  1.50s/it]
Epoch 5 | train_loss: 0.2621:   5%|▌         | 5/100 [00:08<02:22,  1.50s/it]
Epoch 5 | train_loss: 0.2621:   6%|▌         | 6/100 [00:08<02:24,  1.54s/it]
Epoch 6 | train_loss: 0.2646:   6%|▌         | 6/100 [00:10<02:24,  1.54s/it]
Epoch 6 | train_loss: 0.2646:   7%|▋         | 7/100 [00:10<02:23,  1.55s/it]
Epoch 7 | train_loss: 0.2628:   7%|▋         | 7/100 [00:12<02:23,  1.55s/it]
Epoch 7 | train_loss: 0.2628:   8%|▊         | 8/100 [00:12<02:22,  1.55s/it]
Epoch 8 | train_loss: 0.2615:   8%|▊         | 8/100 [00:13<02:22,  1.55s/it]
Epoch 8 | train_loss: 0.2615:   9%|▉         | 9/100 [00:13<02:20,  1.55s/it]
Epoch 9 | train_loss: 0.2604:   9%|▉         | 9/100 [00:15<02:20,  1.55s/it]
Epoch 9 | train_loss: 0.2604:  10%|█         | 10/100 [00:15<02:16,  1.51s/it]
Epoch 10 | train_loss: 0.2584:  10%|█         | 10/100 [00:16<02:16,  1.51s/it]
Epoch 10 | train_loss: 0.2584:  11%|█         | 11/100 [00:16<02:13,  1.50s/it]
Epoch 11 | train_loss: 0.2591:  11%|█         | 11/100 [00:18<02:13,  1.50s/it]
Epoch 11 | train_loss: 0.2591:  12%|█▏        | 12/100 [00:18<02:12,  1.51s/it]
Epoch 12 | train_loss: 0.2576:  12%|█▏        | 12/100 [00:19<02:12,  1.51s/it]
Epoch 12 | train_loss: 0.2576:  13%|█▎        | 13/100 [00:19<02:11,  1.51s/it]
Epoch 13 | train_loss: 0.2597:  13%|█▎        | 13/100 [00:20<02:11,  1.51s/it]
Epoch 13 | train_loss: 0.2597:  14%|█▍        | 14/100 [00:20<02:07,  1.48s/it]
Epoch 14 | train_loss: 0.2572:  14%|█▍        | 14/100 [00:22<02:07,  1.48s/it]
Epoch 14 | train_loss: 0.2572:  15%|█▌        | 15/100 [00:22<02:05,  1.48s/it]
