START graph_IMDB_MULTI_structmae: Sun 21 Jun 2026 02:20:19 AM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset IMDB-MULTI --device 0 --use_cfg --mask_strategy structmae --structmae_beta 0.15 --structmae_score pagerank --structmae_iters 20 --structmae_damping 0.85 --seeds 0 1 2 3 4 5
2026-06-21 02:20:24,258 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='IMDB-MULTI', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='structmae', max_epoch=50, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=2, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.25, pagerank_mask_steps=5, pooling='mean', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.15, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Using degree as node features
******** # Num Graphs: 1500, # Num Feat: 177, # Num Classes: 3 ********
####### Run 0 for seed 0

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.5850:   0%|          | 0/50 [00:02<?, ?it/s]
Epoch 17 | train_loss: 0.2010:  36%|███▌      | 18/50 [00:39<01:09,  2.19s/it]
Epoch 18 | train_loss: 0.1867:  36%|███▌      | 18/50 [00:41<01:09,  2.19s/it]
Epoch 18 | train_loss: 0.1867:  38%|███▊      | 19/50 [00:41<01:08,  2.20s/it]
Epoch 19 | train_loss: 0.1899:  38%|███▊      | 19/50 [00:43<01:08,  2.20s/it]
Epoch 19 | train_loss: 0.1899:  40%|████      | 20/50 [00:43<01:04,  2.16s/it]
Epoch 20 | train_loss: 0.1925:  40%|████      | 20/50 [00:45<01:04,  2.16s/it]
Epoch 20 | train_loss: 0.1925:  42%|████▏     | 21/50 [00:45<00:55,  1.92s/it]
Epoch 21 | train_loss: 0.1836:  42%|████▏     | 21/50 [00:46<00:55,  1.92s/it]
Epoch 21 | train_loss: 0.1836:  44%|████▍     | 22/50 [00:46<00:48,  1.75s/it]
Epoch 22 | train_loss: 0.1859:  44%|████▍     | 22/50 [00:48<00:48,  1.75s/it]
Epoch 22 | train_loss: 0.1859:  46%|████▌     | 23/50 [00:48<00:43,  1.62s/it]
Epoch 23 | train_loss: 0.1830:  46%|████▌     | 23/50 [00:49<00:43,  1.62s/it]
Epoch 23 | train_loss: 0.1830:  48%|████▊     | 24/50 [00:49<00:40,  1.55s/it]
Epoch 24 | train_loss: 0.1814:  48%|████▊     | 24/50 [00:50<00:40,  1.55s/it]
Epoch 24 | train_loss: 0.1814:  50%|█████     | 25/50 [00:50<00:36,  1.46s/it]
Epoch 25 | train_loss: 0.1731:  50%|█████     | 25/50 [00:51<00:36,  1.46s/it]
Epoch 25 | train_loss: 0.1731:  52%|█████▏    | 26/50 [00:51<00:33,  1.41s/it]
Epoch 26 | train_loss: 0.1751:  52%|█████▏    | 26/50 [00:53<00:33,  1.41s/it]
Epoch 26 | train_loss: 0.1751:  54%|█████▍    | 27/50 [00:53<00:32,  1.40s/it]
Epoch 27 | train_loss: 0.1781:  54%|█████▍    | 27/50 [00:54<00:32,  1.40s/it]
Epoch 27 | train_loss: 0.1781:  56%|█████▌    | 28/50 [00:54<00:30,  1.37s/it]
Epoch 28 | train_loss: 0.1749:  56%|█████▌    | 28/50 [00:55<00:30,  1.37s/it]
Epoch 28 | train_loss: 0.1749:  58%|█████▊    | 29/50 [00:55<00:27,  1.33s/it]
Epoch 29 | train_loss: 0.1728:  58%|█████▊    | 29/50 [00:57<00:27,  1.33s/it]
Epoch 29 | train_loss: 0.1728:  60%|██████    | 30/50 [00:57<00:26,  1.32s/it]
Epoch 30 | train_loss: 0.1688:  60%|██████    | 30/50 [00:58<00:26,  1.32s/it]
Epoch 30 | train_loss: 0.1688:  62%|██████▏   | 31/50 [00:58<00:24,  1.32s/it]
Epoch 31 | train_loss: 0.1563:  62%|██████▏   | 31/50 [00:59<00:24,  1.32s/it]
Epoch 31 | train_loss: 0.1563:  64%|██████▍   | 32/50 [00:59<00:23,  1.30s/it]
Epoch 32 | train_loss: 0.1649:  64%|██████▍   | 32/50 [01:00<00:23,  1.30s/it]
Epoch 32 | train_loss: 0.1649:  66%|██████▌   | 33/50 [01:00<00:21,  1.29s/it]
Epoch 33 | train_loss: 0.1603:  66%|██████▌   | 33/50 [01:02<00:21,  1.29s/it]
Epoch 33 | train_loss: 0.1603:  68%|██████▊   | 34/50 [01:02<00:20,  1.29s/it]
Epoch 34 | train_loss: 0.1642:  68%|██████▊   | 34/50 [01:03<00:20,  1.29s/it]
Epoch 34 | train_loss: 0.1642:  70%|███████   | 35/50 [01:03<00:19,  1.33s/it]
Epoch 35 | train_loss: 0.1596:  70%|███████   | 35/50 [01:04<00:19,  1.33s/it]
Epoch 35 | train_loss: 0.1596:  72%|███████▏  | 36/50 [01:04<00:17,  1.25s/it]
Epoch 36 | train_loss: 0.1509:  72%|███████▏  | 36/50 [01:05<00:17,  1.25s/it]
Epoch 36 | train_loss: 0.1509:  74%|███████▍  | 37/50 [01:05<00:15,  1.18s/it]
Epoch 37 | train_loss: 0.1534:  74%|███████▍  | 37/50 [01:06<00:15,  1.18s/it]
Epoch 37 | train_loss: 0.1534:  76%|███████▌  | 38/50 [01:06<00:13,  1.13s/it]
Epoch 38 | train_loss: 0.1610:  76%|███████▌  | 38/50 [01:07<00:13,  1.13s/it]
Epoch 38 | train_loss: 0.1610:  78%|███████▊  | 39/50 [01:07<00:12,  1.09s/it]
Epoch 39 | train_loss: 0.1616:  78%|███████▊  | 39/50 [01:08<00:12,  1.09s/it]
Epoch 39 | train_loss: 0.1616:  80%|████████  | 40/50 [01:08<00:10,  1.07s/it]
Epoch 40 | train_loss: 0.1488:  80%|████████  | 40/50 [01:09<00:10,  1.07s/it]
Epoch 40 | train_loss: 0.1488:  82%|████████▏ | 41/50 [01:09<00:09,  1.05s/it]
Epoch 41 | train_loss: 0.1566:  82%|████████▏ | 41/50 [01:10<00:09,  1.05s/it]
Epoch 41 | train_loss: 0.1566:  84%|████████▍ | 42/50 [01:10<00:08,  1.04s/it]
Epoch 42 | train_loss: 0.1499:  84%|████████▍ | 42/50 [01:11<00:08,  1.04s/it]
Epoch 42 | train_loss: 0.1499:  86%|████████▌ | 43/50 [01:11<00:07,  1.03s/it]
Epoch 43 | train_loss: 0.1539:  86%|████████▌ | 43/50 [01:12<00:07,  1.03s/it]
Epoch 43 | train_loss: 0.1539:  88%|████████▊ | 44/50 [01:12<00:06,  1.02s/it]
Epoch 44 | train_loss: 0.1523:  88%|████████▊ | 44/50 [01:13<00:06,  1.02s/it]
Epoch 44 | train_loss: 0.1523:  90%|█████████ | 45/50 [01:13<00:05,  1.02s/it]
Epoch 45 | train_loss: 0.1506:  90%|█████████ | 45/50 [01:14<00:05,  1.02s/it]
Epoch 45 | train_loss: 0.1506:  92%|█████████▏| 46/50 [01:14<00:04,  1.02s/it]
Epoch 46 | train_loss: 0.1508:  92%|█████████▏| 46/50 [01:15<00:04,  1.02s/it]
Epoch 46 | train_loss: 0.1508:  94%|█████████▍| 47/50 [01:15<00:03,  1.02s/it]
Epoch 47 | train_loss: 0.1513:  94%|█████████▍| 47/50 [01:16<00:03,  1.02s/it]
Epoch 47 | train_loss: 0.1513:  96%|█████████▌| 48/50 [01:16<00:02,  1.02s/it]
Epoch 48 | train_loss: 0.1488:  96%|█████████▌| 48/50 [01:17<00:02,  1.02s/it]
Epoch 48 | train_loss: 0.1488:  98%|█████████▊| 49/50 [01:17<00:01,  1.02s/it]
Epoch 49 | train_loss: 0.1411:  98%|█████████▊| 49/50 [01:18<00:01,  1.02s/it]
Epoch 49 | train_loss: 0.1411: 100%|██████████| 50/50 [01:18<00:00,  1.01s/it]
Epoch 49 | train_loss: 0.1411: 100%|██████████| 50/50 [01:18<00:00,  1.58s/it]
#Test_f1: 0.5240±0.0246
####### Run 1 for seed 1

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.5957:   0%|          | 0/50 [00:02<?, ?it/s]
Epoch 0 | train_loss: 0.5957:   2%|▏         | 1/50 [00:02<01:39,  2.03s/it]
Epoch 1 | train_loss: 0.3852:   2%|▏         | 1/50 [00:04<01:39,  2.03s/it]
Epoch 1 | train_loss: 0.3852:   4%|▍         | 2/50 [00:04<01:41,  2.12s/it]
Epoch 2 | train_loss: 0.3313:   4%|▍         | 2/50 [00:06<01:41,  2.12s/it]
Epoch 2 | train_loss: 0.3313:   6%|▌         | 3/50 [00:06<01:38,  2.10s/it]
Epoch 3 | train_loss: 0.2937:   6%|▌         | 3/50 [00:08<01:38,  2.10s/it]
Epoch 3 | train_loss: 0.2937:   8%|▊         | 4/50 [00:08<01:36,  2.10s/it]
Epoch 4 | train_loss: 0.2911:   8%|▊         | 4/50 [00:10<01:36,  2.10s/it]
Epoch 4 | train_loss: 0.2911:  10%|█         | 5/50 [00:10<01:35,  2.13s/it]
Epoch 5 | train_loss: 0.2700:  10%|█         | 5/50 [00:12<01:35,  2.13s/it]
Epoch 5 | train_loss: 0.2700:  12%|█▏        | 6/50 [00:12<01:34,  2.16s/it]
Epoch 6 | train_loss: 0.2619:  12%|█▏        | 6/50 [00:14<01:34,  2.16s/it]
Epoch 6 | train_loss: 0.2619:  14%|█▍        | 7/50 [00:14<01:31,  2.12s/it]
Epoch 7 | train_loss: 0.2674:  14%|█▍        | 7/50 [00:16<01:31,  2.12s/it]
Epoch 7 | train_loss: 0.2674:  16%|█▌        | 8/50 [00:16<01:28,  2.10s/it]
Epoch 8 | train_loss: 0.2481:  16%|█▌        | 8/50 [00:18<01:28,  2.10s/it]
Epoch 8 | train_loss: 0.2481:  18%|█▊        | 9/50 [00:18<01:26,  2.10s/it]
Epoch 9 | train_loss: 0.2377:  18%|█▊        | 9/50 [00:21<01:26,  2.10s/it]
Epoch 9 | train_loss: 0.2377:  20%|██        | 10/50 [00:21<01:25,  2.13s/it]
Epoch 10 | train_loss: 0.2347:  20%|██        | 10/50 [00:23<01:25,  2.13s/it]
Epoch 10 | train_loss: 0.2347:  22%|██▏       | 11/50 [00:23<01:23,  2.13s/it]
Epoch 11 | train_loss: 0.2317:  22%|██▏       | 11/50 [00:25<01:23,  2.13s/it]
Epoch 11 | train_loss: 0.2317:  24%|██▍       | 12/50 [00:25<01:21,  2.14s/it]
Epoch 12 | train_loss: 0.2155:  24%|██▍       | 12/50 [00:27<01:21,  2.14s/it]
Epoch 12 | train_loss: 0.2155:  26%|██▌       | 13/50 [00:27<01:18,  2.11s/it]
Epoch 13 | train_loss: 0.2105:  26%|██▌       | 13/50 [00:29<01:18,  2.11s/it]
Epoch 13 | train_loss: 0.2105:  28%|██▊       | 14/50 [00:29<01:14,  2.08s/it]
Epoch 14 | train_loss: 0.2138:  28%|██▊       | 14/50 [00:31<01:14,  2.08s/it]
Epoch 14 | train_loss: 0.2138:  30%|███       | 15/50 [00:31<01:13,  2.10s/it]
Epoch 15 | train_loss: 0.2070:  30%|███       | 15/50 [00:33<01:13,  2.10s/it]
Epoch 15 | train_loss: 0.2070:  32%|███▏      | 16/50 [00:33<01:10,  2.08s/it]
Epoch 16 | train_loss: 0.2040:  32%|███▏      | 16/50 [00:35<01:10,  2.08s/it]
Epoch 16 | train_loss: 0.2040:  34%|███▍      | 17/50 [00:35<01:09,  2.09s/it]
Epoch 17 | train_loss: 0.2074:  34%|███▍      | 17/50 [00:37<01:09,  2.09s/it]
Epoch 17 | train_loss: 0.2074:  36%|███▌      | 18/50 [00:37<01:07,  2.10s/it]
Epoch 18 | train_loss: 0.1893:  36%|███▌      | 18/50 [00:40<01:07,  2.10s/it]
Epoch 18 | train_loss: 0.1893:  38%|███▊      | 19/50 [00:40<01:05,  2.12s/it]
Epoch 19 | train_loss: 0.1986:  38%|███▊      | 19/50 [00:42<01:05,  2.12s/it]
Epoch 19 | train_loss: 0.1986:  40%|████      | 20/50 [00:42<01:03,  2.12s/it]
Epoch 20 | train_loss: 0.1963:  40%|████      | 20/50 [00:44<01:03,  2.12s/it]
Epoch 20 | train_loss: 0.1963:  42%|████▏     | 21/50 [00:44<01:01,  2.13s/it]
Epoch 21 | train_loss: 0.1875:  42%|████▏     | 21/50 [00:46<01:01,  2.13s/it]
Epoch 21 | train_loss: 0.1875:  44%|████▍     | 22/50 [00:46<00:58,  2.09s/it]
Epoch 22 | train_loss: 0.1795:  44%|████▍     | 22/50 [00:48<00:58,  2.09s/it]
Epoch 22 | train_loss: 0.1795:  46%|████▌     | 23/50 [00:48<00:57,  2.12s/it]
Epoch 23 | train_loss: 0.1854:  46%|████▌     | 23/50 [00:50<00:57,  2.12s/it]
Epoch 23 | train_loss: 0.1854:  48%|████▊     | 24/50 [00:50<00:55,  2.12s/it]
Epoch 24 | train_loss: 0.1846:  48%|████▊     | 24/50 [00:52<00:55,  2.12s/it]
Epoch 24 | train_loss: 0.1846:  50%|█████     | 25/50 [00:52<00:53,  2.14s/it]
Epoch 25 | train_loss: 0.1691:  50%|█████     | 25/50 [00:55<00:53,  2.14s/it]
Epoch 25 | train_loss: 0.1691:  52%|█████▏    | 26/50 [00:55<00:51,  2.17s/it]
Epoch 26 | train_loss: 0.1753:  52%|█████▏    | 26/50 [00:57<00:51,  2.17s/it]
Epoch 26 | train_loss: 0.1753:  54%|█████▍    | 27/50 [00:57<00:48,  2.11s/it]
Epoch 27 | train_loss: 0.1675:  54%|█████▍    | 27/50 [00:59<00:48,  2.11s/it]
Epoch 27 | train_loss: 0.1675:  56%|█████▌    | 28/50 [00:59<00:45,  2.08s/it]
Epoch 28 | train_loss: 0.1689:  56%|█████▌    | 28/50 [01:00<00:45,  2.08s/it]
Epoch 28 | train_loss: 0.1689:  58%|█████▊    | 29/50 [01:00<00:38,  1.85s/it]
Epoch 29 | train_loss: 0.1746:  58%|█████▊    | 29/50 [01:01<00:38,  1.85s/it]
Epoch 29 | train_loss: 0.1746:  60%|██████    | 30/50 [01:01<00:33,  1.68s/it]
Epoch 30 | train_loss: 0.1702:  60%|██████    | 30/50 [01:02<00:33,  1.68s/it]
Epoch 30 | train_loss: 0.1702:  62%|██████▏   | 31/50 [01:02<00:29,  1.53s/it]
Epoch 31 | train_loss: 0.1633:  62%|██████▏   | 31/50 [01:04<00:29,  1.53s/it]
Epoch 31 | train_loss: 0.1633:  64%|██████▍   | 32/50 [01:04<00:25,  1.44s/it]
Epoch 32 | train_loss: 0.1701:  64%|██████▍   | 32/50 [01:05<00:25,  1.44s/it]
Epoch 32 | train_loss: 0.1701:  66%|██████▌   | 33/50 [01:05<00:23,  1.38s/it]
Epoch 33 | train_loss: 0.1680:  66%|██████▌   | 33/50 [01:06<00:23,  1.38s/it]
Epoch 33 | train_loss: 0.1680:  68%|██████▊   | 34/50 [01:06<00:21,  1.37s/it]
Epoch 34 | train_loss: 0.1709:  68%|██████▊   | 34/50 [01:08<00:21,  1.37s/it]
Epoch 34 | train_loss: 0.1709:  70%|███████   | 35/50 [01:08<00:20,  1.38s/it]
Epoch 35 | train_loss: 0.1671:  70%|███████   | 35/50 [01:09<00:20,  1.38s/it]
Epoch 35 | train_loss: 0.1671:  72%|███████▏  | 36/50 [01:09<00:19,  1.38s/it]
Epoch 36 | train_loss: 0.1552:  72%|███████▏  | 36/50 [01:10<00:19,  1.38s/it]
Epoch 36 | train_loss: 0.1552:  74%|███████▍  | 37/50 [01:10<00:17,  1.38s/it]
Epoch 37 | train_loss: 0.1588:  74%|███████▍  | 37/50 [01:12<00:17,  1.38s/it]
Epoch 37 | train_loss: 0.1588:  76%|███████▌  | 38/50 [01:12<00:16,  1.37s/it]
Epoch 38 | train_loss: 0.1606:  76%|███████▌  | 38/50 [01:13<00:16,  1.37s/it]
Epoch 38 | train_loss: 0.1606:  78%|███████▊  | 39/50 [01:13<00:14,  1.35s/it]
Epoch 39 | train_loss: 0.1524:  78%|███████▊  | 39/50 [01:14<00:14,  1.35s/it]
Epoch 39 | train_loss: 0.1524:  80%|████████  | 40/50 [01:14<00:13,  1.33s/it]
Epoch 40 | train_loss: 0.1584:  80%|████████  | 40/50 [01:15<00:13,  1.33s/it]
Epoch 40 | train_loss: 0.1584:  82%|████████▏ | 41/50 [01:15<00:11,  1.25s/it]
Epoch 41 | train_loss: 0.1559:  82%|████████▏ | 41/50 [01:16<00:11,  1.25s/it]
Epoch 41 | train_loss: 0.1559:  84%|████████▍ | 42/50 [01:16<00:09,  1.17s/it]
Epoch 42 | train_loss: 0.1543:  84%|████████▍ | 42/50 [01:17<00:09,  1.17s/it]
Epoch 42 | train_loss: 0.1543:  86%|████████▌ | 43/50 [01:17<00:07,  1.12s/it]
Epoch 43 | train_loss: 0.1527:  86%|████████▌ | 43/50 [01:18<00:07,  1.12s/it]
Epoch 43 | train_loss: 0.1527:  88%|████████▊ | 44/50 [01:18<00:06,  1.08s/it]
Epoch 44 | train_loss: 0.1464:  88%|████████▊ | 44/50 [01:19<00:06,  1.08s/it]
Epoch 44 | train_loss: 0.1464:  90%|█████████ | 45/50 [01:19<00:05,  1.06s/it]
Epoch 45 | train_loss: 0.1539:  90%|█████████ | 45/50 [01:20<00:05,  1.06s/it]
Epoch 45 | train_loss: 0.1539:  92%|█████████▏| 46/50 [01:20<00:04,  1.04s/it]
Epoch 46 | train_loss: 0.1438:  92%|█████████▏| 46/50 [01:21<00:04,  1.04s/it]
Epoch 46 | train_loss: 0.1438:  94%|█████████▍| 47/50 [01:21<00:03,  1.04s/it]
Epoch 47 | train_loss: 0.1515:  94%|█████████▍| 47/50 [01:22<00:03,  1.04s/it]
Epoch 47 | train_loss: 0.1515:  96%|█████████▌| 48/50 [01:22<00:02,  1.03s/it]
Epoch 48 | train_loss: 0.1365:  96%|█████████▌| 48/50 [01:23<00:02,  1.03s/it]
Epoch 48 | train_loss: 0.1365:  98%|█████████▊| 49/50 [01:23<00:01,  1.03s/it]
Epoch 49 | train_loss: 0.1465:  98%|█████████▊| 49/50 [01:24<00:01,  1.03s/it]
Epoch 49 | train_loss: 0.1465: 100%|██████████| 50/50 [01:24<00:00,  1.02s/it]
Epoch 49 | train_loss: 0.1465: 100%|██████████| 50/50 [01:24<00:00,  1.70s/it]
#Test_f1: 0.5033±0.0191
####### Run 2 for seed 2

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.6073:   0%|          | 0/50 [00:01<?, ?it/s]
Epoch 0 | train_loss: 0.6073:   2%|▏         | 1/50 [00:01<01:34,  1.93s/it]
Epoch 1 | train_loss: 0.3877:   2%|▏         | 1/50 [00:04<01:34,  1.93s/it]
Epoch 1 | train_loss: 0.3877:   4%|▍         | 2/50 [00:04<01:42,  2.13s/it]
Epoch 2 | train_loss: 0.3317:   4%|▍         | 2/50 [00:06<01:42,  2.13s/it]
Epoch 2 | train_loss: 0.3317:   6%|▌         | 3/50 [00:06<01:38,  2.09s/it]
Epoch 3 | train_loss: 0.3079:   6%|▌         | 3/50 [00:08<01:38,  2.09s/it]
Epoch 3 | train_loss: 0.3079:   8%|▊         | 4/50 [00:08<01:35,  2.09s/it]
Epoch 4 | train_loss: 0.2785:   8%|▊         | 4/50 [00:10<01:35,  2.09s/it]
Epoch 4 | train_loss: 0.2785:  10%|█         | 5/50 [00:10<01:35,  2.12s/it]
Epoch 5 | train_loss: 0.2705:  10%|█         | 5/50 [00:12<01:35,  2.12s/it]
Epoch 5 | train_loss: 0.2705:  12%|█▏        | 6/50 [00:12<01:34,  2.14s/it]
Epoch 6 | train_loss: 0.2603:  12%|█▏        | 6/50 [00:14<01:34,  2.14s/it]
Epoch 6 | train_loss: 0.2603:  14%|█▍        | 7/50 [00:14<01:33,  2.16s/it]
Epoch 7 | train_loss: 0.2540:  14%|█▍        | 7/50 [00:17<01:33,  2.16s/it]
Epoch 7 | train_loss: 0.2540:  16%|█▌        | 8/50 [00:17<01:30,  2.15s/it]
Epoch 8 | train_loss: 0.2455:  16%|█▌        | 8/50 [00:19<01:30,  2.15s/it]
Epoch 8 | train_loss: 0.2455:  18%|█▊        | 9/50 [00:19<01:27,  2.14s/it]
Epoch 9 | train_loss: 0.2398:  18%|█▊        | 9/50 [00:21<01:27,  2.14s/it]
Epoch 9 | train_loss: 0.2398:  20%|██        | 10/50 [00:21<01:25,  2.15s/it]
Epoch 10 | train_loss: 0.2311:  20%|██        | 10/50 [00:23<01:25,  2.15s/it]
Epoch 10 | train_loss: 0.2311:  22%|██▏       | 11/50 [00:23<01:25,  2.19s/it]
Epoch 11 | train_loss: 0.2307:  22%|██▏       | 11/50 [00:25<01:25,  2.19s/it]
Epoch 11 | train_loss: 0.2307:  24%|██▍       | 12/50 [00:25<01:23,  2.19s/it]
Epoch 12 | train_loss: 0.2256:  24%|██▍       | 12/50 [00:27<01:23,  2.19s/it]
Epoch 12 | train_loss: 0.2256:  26%|██▌       | 13/50 [00:27<01:19,  2.14s/it]
Epoch 13 | train_loss: 0.2111:  26%|██▌       | 13/50 [00:29<01:19,  2.14s/it]
