START graph_PROTEINS_pagerank_preserve_curriculum: Sun 21 Jun 2026 01:16:09 PM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset PROTEINS --device 0 --use_cfg --mask_strategy pagerank_preserve_curriculum --pagerank_mask_ratio 0.15 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --pagerank_preserve_power 1.0 --seeds 0 1 2 3 4 5
2026-06-21 13:16:12,360 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='PROTEINS', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='pagerank_preserve_curriculum', max_epoch=100, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=4, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.15, pagerank_mask_steps=5, pagerank_preserve_power=1.0, pooling='max', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Use node label as node features
******** # Num Graphs: 1113, # Num Feat: 3, # Num Classes: 2 ********
####### Run 0 for seed 0

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3804:   0%|          | 0/100 [00:01<?, ?it/s]
Epoch 16 | train_loss: 0.2564:  17%|█▋        | 17/100 [00:16<01:16,  1.08it/s]
Epoch 17 | train_loss: 0.2579:  17%|█▋        | 17/100 [00:17<01:16,  1.08it/s]
Epoch 17 | train_loss: 0.2579:  18%|█▊        | 18/100 [00:17<01:16,  1.08it/s]
Epoch 18 | train_loss: 0.2555:  18%|█▊        | 18/100 [00:18<01:16,  1.08it/s]
Epoch 18 | train_loss: 0.2555:  19%|█▉        | 19/100 [00:18<01:17,  1.05it/s]
Epoch 19 | train_loss: 0.2591:  19%|█▉        | 19/100 [00:19<01:17,  1.05it/s]
Epoch 19 | train_loss: 0.2591:  20%|██        | 20/100 [00:19<01:20,  1.00s/it]
Epoch 20 | train_loss: 0.2566:  20%|██        | 20/100 [00:20<01:20,  1.00s/it]
Epoch 20 | train_loss: 0.2566:  21%|██        | 21/100 [00:20<01:19,  1.01s/it]
Epoch 21 | train_loss: 0.2571:  21%|██        | 21/100 [00:21<01:19,  1.01s/it]
Epoch 21 | train_loss: 0.2571:  22%|██▏       | 22/100 [00:21<01:19,  1.02s/it]
Epoch 22 | train_loss: 0.2545:  22%|██▏       | 22/100 [00:22<01:19,  1.02s/it]
Epoch 22 | train_loss: 0.2545:  23%|██▎       | 23/100 [00:22<01:18,  1.02s/it]
Epoch 23 | train_loss: 0.2575:  23%|██▎       | 23/100 [00:23<01:18,  1.02s/it]
Epoch 23 | train_loss: 0.2575:  24%|██▍       | 24/100 [00:23<01:16,  1.00s/it]
Epoch 24 | train_loss: 0.2564:  24%|██▍       | 24/100 [00:24<01:16,  1.00s/it]
Epoch 24 | train_loss: 0.2564:  25%|██▌       | 25/100 [00:24<01:14,  1.01it/s]
Epoch 25 | train_loss: 0.2575:  25%|██▌       | 25/100 [00:25<01:14,  1.01it/s]
Epoch 25 | train_loss: 0.2575:  26%|██▌       | 26/100 [00:25<01:13,  1.01it/s]
Epoch 26 | train_loss: 0.2567:  26%|██▌       | 26/100 [00:26<01:13,  1.01it/s]
Epoch 26 | train_loss: 0.2567:  27%|██▋       | 27/100 [00:26<01:14,  1.01s/it]
Epoch 27 | train_loss: 0.2514:  27%|██▋       | 27/100 [00:27<01:14,  1.01s/it]
Epoch 27 | train_loss: 0.2514:  28%|██▊       | 28/100 [00:27<01:14,  1.03s/it]
Epoch 28 | train_loss: 0.2540:  28%|██▊       | 28/100 [00:29<01:14,  1.03s/it]
Epoch 28 | train_loss: 0.2540:  29%|██▉       | 29/100 [00:29<01:13,  1.04s/it]
Epoch 29 | train_loss: 0.2539:  29%|██▉       | 29/100 [00:30<01:13,  1.04s/it]
Epoch 29 | train_loss: 0.2539:  30%|███       | 30/100 [00:30<01:12,  1.04s/it]
Epoch 30 | train_loss: 0.2559:  30%|███       | 30/100 [00:31<01:12,  1.04s/it]
Epoch 30 | train_loss: 0.2559:  31%|███       | 31/100 [00:31<01:10,  1.03s/it]
Epoch 31 | train_loss: 0.2567:  31%|███       | 31/100 [00:32<01:10,  1.03s/it]
Epoch 31 | train_loss: 0.2567:  32%|███▏      | 32/100 [00:32<01:08,  1.01s/it]
Epoch 32 | train_loss: 0.2524:  32%|███▏      | 32/100 [00:32<01:08,  1.01s/it]
Epoch 32 | train_loss: 0.2524:  33%|███▎      | 33/100 [00:32<01:05,  1.03it/s]
Epoch 33 | train_loss: 0.2526:  33%|███▎      | 33/100 [00:33<01:05,  1.03it/s]
Epoch 33 | train_loss: 0.2526:  34%|███▍      | 34/100 [00:33<01:06,  1.00s/it]
Epoch 34 | train_loss: 0.2528:  34%|███▍      | 34/100 [00:34<01:06,  1.00s/it]
Epoch 34 | train_loss: 0.2528:  35%|███▌      | 35/100 [00:34<01:04,  1.00it/s]
Epoch 35 | train_loss: 0.2528:  35%|███▌      | 35/100 [00:36<01:04,  1.00it/s]
Epoch 35 | train_loss: 0.2528:  36%|███▌      | 36/100 [00:36<01:04,  1.01s/it]
Epoch 36 | train_loss: 0.2511:  36%|███▌      | 36/100 [00:37<01:04,  1.01s/it]
Epoch 36 | train_loss: 0.2511:  37%|███▋      | 37/100 [00:37<01:03,  1.01s/it]
Epoch 37 | train_loss: 0.2523:  37%|███▋      | 37/100 [00:38<01:03,  1.01s/it]
Epoch 37 | train_loss: 0.2523:  38%|███▊      | 38/100 [00:38<01:02,  1.00s/it]
Epoch 38 | train_loss: 0.2513:  38%|███▊      | 38/100 [00:38<01:02,  1.00s/it]
Epoch 38 | train_loss: 0.2513:  39%|███▉      | 39/100 [00:38<01:00,  1.01it/s]
Epoch 39 | train_loss: 0.2497:  39%|███▉      | 39/100 [00:40<01:00,  1.01it/s]
Epoch 39 | train_loss: 0.2497:  40%|████      | 40/100 [00:40<01:00,  1.01s/it]
Epoch 40 | train_loss: 0.2463:  40%|████      | 40/100 [00:41<01:00,  1.01s/it]
Epoch 40 | train_loss: 0.2463:  41%|████      | 41/100 [00:41<00:59,  1.02s/it]
Epoch 41 | train_loss: 0.2524:  41%|████      | 41/100 [00:42<00:59,  1.02s/it]
Epoch 41 | train_loss: 0.2524:  42%|████▏     | 42/100 [00:42<00:58,  1.00s/it]
Epoch 42 | train_loss: 0.2520:  42%|████▏     | 42/100 [00:42<00:58,  1.00s/it]
Epoch 42 | train_loss: 0.2520:  43%|████▎     | 43/100 [00:42<00:56,  1.01it/s]
Epoch 43 | train_loss: 0.2476:  43%|████▎     | 43/100 [00:43<00:56,  1.01it/s]
Epoch 43 | train_loss: 0.2476:  44%|████▍     | 44/100 [00:43<00:55,  1.01it/s]
Epoch 44 | train_loss: 0.2504:  44%|████▍     | 44/100 [00:45<00:55,  1.01it/s]
Epoch 44 | train_loss: 0.2504:  45%|████▌     | 45/100 [00:45<00:55,  1.01s/it]
Epoch 45 | train_loss: 0.2493:  45%|████▌     | 45/100 [00:46<00:55,  1.01s/it]
Epoch 45 | train_loss: 0.2493:  46%|████▌     | 46/100 [00:46<00:55,  1.03s/it]
Epoch 46 | train_loss: 0.2518:  46%|████▌     | 46/100 [00:47<00:55,  1.03s/it]
Epoch 46 | train_loss: 0.2518:  47%|████▋     | 47/100 [00:47<00:54,  1.02s/it]
Epoch 47 | train_loss: 0.2484:  47%|████▋     | 47/100 [00:48<00:54,  1.02s/it]
Epoch 47 | train_loss: 0.2484:  48%|████▊     | 48/100 [00:48<00:53,  1.02s/it]
Epoch 48 | train_loss: 0.2487:  48%|████▊     | 48/100 [00:49<00:53,  1.02s/it]
Epoch 48 | train_loss: 0.2487:  49%|████▉     | 49/100 [00:49<00:53,  1.04s/it]
Epoch 49 | train_loss: 0.2499:  49%|████▉     | 49/100 [00:50<00:53,  1.04s/it]
Epoch 49 | train_loss: 0.2499:  50%|█████     | 50/100 [00:50<00:52,  1.05s/it]
Epoch 50 | train_loss: 0.2485:  50%|█████     | 50/100 [00:51<00:52,  1.05s/it]
Epoch 50 | train_loss: 0.2485:  51%|█████     | 51/100 [00:51<00:50,  1.03s/it]
Epoch 51 | train_loss: 0.2502:  51%|█████     | 51/100 [00:52<00:50,  1.03s/it]
Epoch 51 | train_loss: 0.2502:  52%|█████▏    | 52/100 [00:52<00:50,  1.05s/it]
Epoch 52 | train_loss: 0.2492:  52%|█████▏    | 52/100 [00:53<00:50,  1.05s/it]
Epoch 52 | train_loss: 0.2492:  53%|█████▎    | 53/100 [00:53<00:48,  1.04s/it]
Epoch 53 | train_loss: 0.2461:  53%|█████▎    | 53/100 [00:54<00:48,  1.04s/it]
Epoch 53 | train_loss: 0.2461:  54%|█████▍    | 54/100 [00:54<00:47,  1.04s/it]
Epoch 54 | train_loss: 0.2478:  54%|█████▍    | 54/100 [00:55<00:47,  1.04s/it]
Epoch 54 | train_loss: 0.2478:  55%|█████▌    | 55/100 [00:55<00:46,  1.04s/it]
Epoch 55 | train_loss: 0.2468:  55%|█████▌    | 55/100 [00:56<00:46,  1.04s/it]
Epoch 55 | train_loss: 0.2468:  56%|█████▌    | 56/100 [00:56<00:45,  1.03s/it]
Epoch 56 | train_loss: 0.2446:  56%|█████▌    | 56/100 [00:57<00:45,  1.03s/it]
Epoch 56 | train_loss: 0.2446:  57%|█████▋    | 57/100 [00:57<00:44,  1.03s/it]
Epoch 57 | train_loss: 0.2450:  57%|█████▋    | 57/100 [00:58<00:44,  1.03s/it]
Epoch 57 | train_loss: 0.2450:  58%|█████▊    | 58/100 [00:58<00:43,  1.03s/it]
Epoch 58 | train_loss: 0.2460:  58%|█████▊    | 58/100 [00:59<00:43,  1.03s/it]
Epoch 58 | train_loss: 0.2460:  59%|█████▉    | 59/100 [00:59<00:42,  1.03s/it]
Epoch 59 | train_loss: 0.2467:  59%|█████▉    | 59/100 [01:00<00:42,  1.03s/it]
Epoch 59 | train_loss: 0.2467:  60%|██████    | 60/100 [01:00<00:42,  1.06s/it]
Epoch 60 | train_loss: 0.2451:  60%|██████    | 60/100 [01:01<00:42,  1.06s/it]
Epoch 60 | train_loss: 0.2451:  61%|██████    | 61/100 [01:01<00:41,  1.08s/it]
Epoch 61 | train_loss: 0.2459:  61%|██████    | 61/100 [01:02<00:41,  1.08s/it]
Epoch 61 | train_loss: 0.2459:  62%|██████▏   | 62/100 [01:02<00:41,  1.10s/it]
Epoch 62 | train_loss: 0.2440:  62%|██████▏   | 62/100 [01:04<00:41,  1.10s/it]
Epoch 62 | train_loss: 0.2440:  63%|██████▎   | 63/100 [01:04<00:40,  1.10s/it]
Epoch 63 | train_loss: 0.2451:  63%|██████▎   | 63/100 [01:05<00:40,  1.10s/it]
Epoch 63 | train_loss: 0.2451:  64%|██████▍   | 64/100 [01:05<00:39,  1.10s/it]
Epoch 64 | train_loss: 0.2464:  64%|██████▍   | 64/100 [01:06<00:39,  1.10s/it]
Epoch 64 | train_loss: 0.2464:  65%|██████▌   | 65/100 [01:06<00:39,  1.12s/it]
Epoch 65 | train_loss: 0.2455:  65%|██████▌   | 65/100 [01:07<00:39,  1.12s/it]
Epoch 65 | train_loss: 0.2455:  66%|██████▌   | 66/100 [01:07<00:37,  1.11s/it]
Epoch 66 | train_loss: 0.2449:  66%|██████▌   | 66/100 [01:08<00:37,  1.11s/it]
Epoch 66 | train_loss: 0.2449:  67%|██████▋   | 67/100 [01:08<00:35,  1.09s/it]
Epoch 67 | train_loss: 0.2448:  67%|██████▋   | 67/100 [01:09<00:35,  1.09s/it]
Epoch 67 | train_loss: 0.2448:  68%|██████▊   | 68/100 [01:09<00:35,  1.10s/it]
Epoch 68 | train_loss: 0.2436:  68%|██████▊   | 68/100 [01:10<00:35,  1.10s/it]
Epoch 68 | train_loss: 0.2436:  69%|██████▉   | 69/100 [01:10<00:35,  1.16s/it]
Epoch 69 | train_loss: 0.2423:  69%|██████▉   | 69/100 [01:12<00:35,  1.16s/it]
Epoch 69 | train_loss: 0.2423:  70%|███████   | 70/100 [01:12<00:39,  1.32s/it]
Epoch 70 | train_loss: 0.2467:  70%|███████   | 70/100 [01:14<00:39,  1.32s/it]
Epoch 70 | train_loss: 0.2467:  71%|███████   | 71/100 [01:14<00:42,  1.45s/it]
Epoch 71 | train_loss: 0.2436:  71%|███████   | 71/100 [01:16<00:42,  1.45s/it]
Epoch 71 | train_loss: 0.2436:  72%|███████▏  | 72/100 [01:16<00:43,  1.54s/it]
Epoch 72 | train_loss: 0.2443:  72%|███████▏  | 72/100 [01:17<00:43,  1.54s/it]
Epoch 72 | train_loss: 0.2443:  73%|███████▎  | 73/100 [01:17<00:43,  1.61s/it]
Epoch 73 | train_loss: 0.2426:  73%|███████▎  | 73/100 [01:19<00:43,  1.61s/it]
Epoch 73 | train_loss: 0.2426:  74%|███████▍  | 74/100 [01:19<00:41,  1.61s/it]
Epoch 74 | train_loss: 0.2430:  74%|███████▍  | 74/100 [01:21<00:41,  1.61s/it]
Epoch 74 | train_loss: 0.2430:  75%|███████▌  | 75/100 [01:21<00:40,  1.64s/it]
Epoch 75 | train_loss: 0.2427:  75%|███████▌  | 75/100 [01:22<00:40,  1.64s/it]
Epoch 75 | train_loss: 0.2427:  76%|███████▌  | 76/100 [01:22<00:39,  1.66s/it]
Epoch 76 | train_loss: 0.2419:  76%|███████▌  | 76/100 [01:24<00:39,  1.66s/it]
Epoch 76 | train_loss: 0.2419:  77%|███████▋  | 77/100 [01:24<00:38,  1.67s/it]
Epoch 77 | train_loss: 0.2390:  77%|███████▋  | 77/100 [01:26<00:38,  1.67s/it]
Epoch 77 | train_loss: 0.2390:  78%|███████▊  | 78/100 [01:26<00:37,  1.68s/it]
Epoch 78 | train_loss: 0.2437:  78%|███████▊  | 78/100 [01:28<00:37,  1.68s/it]
Epoch 78 | train_loss: 0.2437:  79%|███████▉  | 79/100 [01:28<00:35,  1.71s/it]
Epoch 79 | train_loss: 0.2419:  79%|███████▉  | 79/100 [01:29<00:35,  1.71s/it]
Epoch 79 | train_loss: 0.2419:  80%|████████  | 80/100 [01:29<00:34,  1.74s/it]
Epoch 80 | train_loss: 0.2414:  80%|████████  | 80/100 [01:31<00:34,  1.74s/it]
Epoch 80 | train_loss: 0.2414:  81%|████████  | 81/100 [01:31<00:31,  1.68s/it]
Epoch 81 | train_loss: 0.2408:  81%|████████  | 81/100 [01:32<00:31,  1.68s/it]
Epoch 81 | train_loss: 0.2408:  82%|████████▏ | 82/100 [01:32<00:26,  1.48s/it]
Epoch 82 | train_loss: 0.2396:  82%|████████▏ | 82/100 [01:33<00:26,  1.48s/it]
Epoch 82 | train_loss: 0.2396:  83%|████████▎ | 83/100 [01:33<00:22,  1.34s/it]
Epoch 83 | train_loss: 0.2397:  83%|████████▎ | 83/100 [01:34<00:22,  1.34s/it]
Epoch 83 | train_loss: 0.2397:  84%|████████▍ | 84/100 [01:34<00:20,  1.27s/it]
Epoch 84 | train_loss: 0.2404:  84%|████████▍ | 84/100 [01:35<00:20,  1.27s/it]
Epoch 84 | train_loss: 0.2404:  85%|████████▌ | 85/100 [01:35<00:17,  1.20s/it]
Epoch 85 | train_loss: 0.2438:  85%|████████▌ | 85/100 [01:36<00:17,  1.20s/it]
Epoch 85 | train_loss: 0.2438:  86%|████████▌ | 86/100 [01:36<00:16,  1.17s/it]
Epoch 86 | train_loss: 0.2387:  86%|████████▌ | 86/100 [01:37<00:16,  1.17s/it]
Epoch 86 | train_loss: 0.2387:  87%|████████▋ | 87/100 [01:37<00:14,  1.13s/it]
Epoch 87 | train_loss: 0.2398:  87%|████████▋ | 87/100 [01:38<00:14,  1.13s/it]
Epoch 87 | train_loss: 0.2398:  88%|████████▊ | 88/100 [01:38<00:13,  1.10s/it]
Epoch 88 | train_loss: 0.2442:  88%|████████▊ | 88/100 [01:39<00:13,  1.10s/it]
Epoch 88 | train_loss: 0.2442:  89%|████████▉ | 89/100 [01:39<00:11,  1.08s/it]
Epoch 89 | train_loss: 0.2404:  89%|████████▉ | 89/100 [01:40<00:11,  1.08s/it]
Epoch 89 | train_loss: 0.2404:  90%|█████████ | 90/100 [01:40<00:10,  1.07s/it]
Epoch 90 | train_loss: 0.2408:  90%|█████████ | 90/100 [01:41<00:10,  1.07s/it]
Epoch 90 | train_loss: 0.2408:  91%|█████████ | 91/100 [01:41<00:09,  1.06s/it]
Epoch 91 | train_loss: 0.2411:  91%|█████████ | 91/100 [01:42<00:09,  1.06s/it]
Epoch 91 | train_loss: 0.2411:  92%|█████████▏| 92/100 [01:42<00:08,  1.05s/it]
Epoch 92 | train_loss: 0.2436:  92%|█████████▏| 92/100 [01:43<00:08,  1.05s/it]
Epoch 92 | train_loss: 0.2436:  93%|█████████▎| 93/100 [01:43<00:07,  1.04s/it]
Epoch 93 | train_loss: 0.2382:  93%|█████████▎| 93/100 [01:44<00:07,  1.04s/it]
Epoch 93 | train_loss: 0.2382:  94%|█████████▍| 94/100 [01:44<00:06,  1.03s/it]
Epoch 94 | train_loss: 0.2411:  94%|█████████▍| 94/100 [01:45<00:06,  1.03s/it]
Epoch 94 | train_loss: 0.2411:  95%|█████████▌| 95/100 [01:45<00:05,  1.05s/it]
Epoch 95 | train_loss: 0.2389:  95%|█████████▌| 95/100 [01:47<00:05,  1.05s/it]
Epoch 95 | train_loss: 0.2389:  96%|█████████▌| 96/100 [01:47<00:04,  1.06s/it]
Epoch 96 | train_loss: 0.2388:  96%|█████████▌| 96/100 [01:48<00:04,  1.06s/it]
Epoch 96 | train_loss: 0.2388:  97%|█████████▋| 97/100 [01:48<00:03,  1.05s/it]
Epoch 97 | train_loss: 0.2401:  97%|█████████▋| 97/100 [01:49<00:03,  1.05s/it]
Epoch 97 | train_loss: 0.2401:  98%|█████████▊| 98/100 [01:49<00:02,  1.05s/it]
Epoch 98 | train_loss: 0.2402:  98%|█████████▊| 98/100 [01:50<00:02,  1.05s/it]
Epoch 98 | train_loss: 0.2402:  99%|█████████▉| 99/100 [01:50<00:01,  1.04s/it]
Epoch 99 | train_loss: 0.2394:  99%|█████████▉| 99/100 [01:51<00:01,  1.04s/it]
Epoch 99 | train_loss: 0.2394: 100%|██████████| 100/100 [01:51<00:00,  1.05s/it]
Epoch 99 | train_loss: 0.2394: 100%|██████████| 100/100 [01:51<00:00,  1.11s/it]
#Test_f1: 0.7547±0.0423
####### Run 1 for seed 1

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3284:   0%|          | 0/100 [00:01<?, ?it/s]
Epoch 0 | train_loss: 0.3284:   1%|          | 1/100 [00:01<02:21,  1.42s/it]
Epoch 1 | train_loss: 0.2772:   1%|          | 1/100 [00:02<02:21,  1.42s/it]
Epoch 1 | train_loss: 0.2772:   2%|▏         | 2/100 [00:02<02:18,  1.42s/it]
Epoch 2 | train_loss: 0.2720:   2%|▏         | 2/100 [00:04<02:18,  1.42s/it]
Epoch 2 | train_loss: 0.2720:   3%|▎         | 3/100 [00:04<02:24,  1.49s/it]
Epoch 3 | train_loss: 0.2659:   3%|▎         | 3/100 [00:05<02:24,  1.49s/it]
Epoch 3 | train_loss: 0.2659:   4%|▍         | 4/100 [00:05<02:24,  1.51s/it]
Epoch 4 | train_loss: 0.2658:   4%|▍         | 4/100 [00:07<02:24,  1.51s/it]
Epoch 4 | train_loss: 0.2658:   5%|▌         | 5/100 [00:07<02:28,  1.56s/it]
Epoch 5 | train_loss: 0.2621:   5%|▌         | 5/100 [00:09<02:28,  1.56s/it]
Epoch 5 | train_loss: 0.2621:   6%|▌         | 6/100 [00:09<02:28,  1.58s/it]
Epoch 6 | train_loss: 0.2646:   6%|▌         | 6/100 [00:10<02:28,  1.58s/it]
Epoch 6 | train_loss: 0.2646:   7%|▋         | 7/100 [00:10<02:27,  1.59s/it]
Epoch 7 | train_loss: 0.2628:   7%|▋         | 7/100 [00:12<02:27,  1.59s/it]
Epoch 7 | train_loss: 0.2628:   8%|▊         | 8/100 [00:12<02:26,  1.59s/it]
Epoch 8 | train_loss: 0.2615:   8%|▊         | 8/100 [00:13<02:26,  1.59s/it]
Epoch 8 | train_loss: 0.2615:   9%|▉         | 9/100 [00:13<02:24,  1.59s/it]
Epoch 9 | train_loss: 0.2604:   9%|▉         | 9/100 [00:15<02:24,  1.59s/it]
Epoch 9 | train_loss: 0.2604:  10%|█         | 10/100 [00:15<02:23,  1.59s/it]
Epoch 10 | train_loss: 0.2584:  10%|█         | 10/100 [00:17<02:23,  1.59s/it]
Epoch 10 | train_loss: 0.2584:  11%|█         | 11/100 [00:17<02:19,  1.56s/it]
Epoch 11 | train_loss: 0.2591:  11%|█         | 11/100 [00:18<02:19,  1.56s/it]
Epoch 11 | train_loss: 0.2591:  12%|█▏        | 12/100 [00:18<02:16,  1.55s/it]
Epoch 12 | train_loss: 0.2576:  12%|█▏        | 12/100 [00:20<02:16,  1.55s/it]
Epoch 12 | train_loss: 0.2576:  13%|█▎        | 13/100 [00:20<02:11,  1.51s/it]
Epoch 13 | train_loss: 0.2597:  13%|█▎        | 13/100 [00:21<02:11,  1.51s/it]
Epoch 13 | train_loss: 0.2597:  14%|█▍        | 14/100 [00:21<02:06,  1.47s/it]
Epoch 14 | train_loss: 0.2572:  14%|█▍        | 14/100 [00:22<02:06,  1.47s/it]
Epoch 14 | train_loss: 0.2572:  15%|█▌        | 15/100 [00:22<02:02,  1.44s/it]
