START graph_IMDB_BINARY_pagerank_preserve_curriculum: Sun 21 Jun 2026 12:01:34 PM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset IMDB-BINARY --device 0 --use_cfg --mask_strategy pagerank_preserve_curriculum --pagerank_mask_ratio 0.20 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --pagerank_preserve_power 0.5 --seeds 0 1 2 3 4 5
2026-06-21 12:01:37,739 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='IMDB-BINARY', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.005, mask_rate=0.5, mask_strategy='pagerank_preserve_curriculum', max_epoch=60, max_epoch_f=500, negative_slope=0.2, norm='batchnorm', num_heads=2, num_hidden=512, num_layers=2, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.2, pagerank_mask_steps=5, pagerank_preserve_power=0.5, pooling='mean', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Using degree as node features
******** # Num Graphs: 1000, # Num Feat: 271, # Num Classes: 2 ********
####### Run 0 for seed 0

  0%|          | 0/60 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.6412:   0%|          | 0/60 [00:01<?, ?it/s]
Epoch 11 | train_loss: 0.2430:  18%|█▊        | 11/60 [00:15<01:02,  1.28s/it]
Epoch 11 | train_loss: 0.2430:  20%|██        | 12/60 [00:15<01:04,  1.34s/it]
Epoch 12 | train_loss: 0.2441:  20%|██        | 12/60 [00:16<01:04,  1.34s/it]
Epoch 12 | train_loss: 0.2441:  22%|██▏       | 13/60 [00:16<00:56,  1.20s/it]
Epoch 13 | train_loss: 0.2360:  22%|██▏       | 13/60 [00:17<00:56,  1.20s/it]
Epoch 13 | train_loss: 0.2360:  23%|██▎       | 14/60 [00:17<00:49,  1.08s/it]
Epoch 14 | train_loss: 0.2371:  23%|██▎       | 14/60 [00:18<00:49,  1.08s/it]
Epoch 14 | train_loss: 0.2371:  25%|██▌       | 15/60 [00:18<00:44,  1.01it/s]
Epoch 15 | train_loss: 0.2335:  25%|██▌       | 15/60 [00:19<00:44,  1.01it/s]
Epoch 15 | train_loss: 0.2335:  27%|██▋       | 16/60 [00:19<00:40,  1.09it/s]
Epoch 16 | train_loss: 0.2295:  27%|██▋       | 16/60 [00:19<00:40,  1.09it/s]
Epoch 16 | train_loss: 0.2295:  28%|██▊       | 17/60 [00:19<00:37,  1.14it/s]
Epoch 17 | train_loss: 0.2280:  28%|██▊       | 17/60 [00:20<00:37,  1.14it/s]
Epoch 17 | train_loss: 0.2280:  30%|███       | 18/60 [00:20<00:35,  1.17it/s]
Epoch 18 | train_loss: 0.2232:  30%|███       | 18/60 [00:21<00:35,  1.17it/s]
Epoch 18 | train_loss: 0.2232:  32%|███▏      | 19/60 [00:21<00:34,  1.20it/s]
Epoch 19 | train_loss: 0.2175:  32%|███▏      | 19/60 [00:22<00:34,  1.20it/s]
Epoch 19 | train_loss: 0.2175:  33%|███▎      | 20/60 [00:22<00:32,  1.24it/s]
Epoch 20 | train_loss: 0.2266:  33%|███▎      | 20/60 [00:23<00:32,  1.24it/s]
Epoch 20 | train_loss: 0.2266:  35%|███▌      | 21/60 [00:23<00:31,  1.24it/s]
Epoch 21 | train_loss: 0.2201:  35%|███▌      | 21/60 [00:23<00:31,  1.24it/s]
Epoch 21 | train_loss: 0.2201:  37%|███▋      | 22/60 [00:23<00:30,  1.26it/s]
Epoch 22 | train_loss: 0.2104:  37%|███▋      | 22/60 [00:24<00:30,  1.26it/s]
Epoch 22 | train_loss: 0.2104:  38%|███▊      | 23/60 [00:24<00:29,  1.26it/s]
Epoch 23 | train_loss: 0.2167:  38%|███▊      | 23/60 [00:25<00:29,  1.26it/s]
Epoch 23 | train_loss: 0.2167:  40%|████      | 24/60 [00:25<00:28,  1.28it/s]
Epoch 24 | train_loss: 0.2163:  40%|████      | 24/60 [00:26<00:28,  1.28it/s]
Epoch 24 | train_loss: 0.2163:  42%|████▏     | 25/60 [00:26<00:27,  1.29it/s]
Epoch 25 | train_loss: 0.2148:  42%|████▏     | 25/60 [00:26<00:27,  1.29it/s]
Epoch 25 | train_loss: 0.2148:  43%|████▎     | 26/60 [00:26<00:26,  1.26it/s]
Epoch 26 | train_loss: 0.2094:  43%|████▎     | 26/60 [00:27<00:26,  1.26it/s]
Epoch 26 | train_loss: 0.2094:  45%|████▌     | 27/60 [00:27<00:26,  1.24it/s]
Epoch 27 | train_loss: 0.2131:  45%|████▌     | 27/60 [00:28<00:26,  1.24it/s]
Epoch 27 | train_loss: 0.2131:  47%|████▋     | 28/60 [00:28<00:25,  1.25it/s]
Epoch 28 | train_loss: 0.2086:  47%|████▋     | 28/60 [00:29<00:25,  1.25it/s]
Epoch 28 | train_loss: 0.2086:  48%|████▊     | 29/60 [00:29<00:24,  1.26it/s]
Epoch 29 | train_loss: 0.2126:  48%|████▊     | 29/60 [00:30<00:24,  1.26it/s]
Epoch 29 | train_loss: 0.2126:  50%|█████     | 30/60 [00:30<00:23,  1.26it/s]
Epoch 30 | train_loss: 0.2127:  50%|█████     | 30/60 [00:30<00:23,  1.26it/s]
Epoch 30 | train_loss: 0.2127:  52%|█████▏    | 31/60 [00:30<00:22,  1.27it/s]
Epoch 31 | train_loss: 0.2048:  52%|█████▏    | 31/60 [00:31<00:22,  1.27it/s]
Epoch 31 | train_loss: 0.2048:  53%|█████▎    | 32/60 [00:31<00:22,  1.27it/s]
Epoch 32 | train_loss: 0.2070:  53%|█████▎    | 32/60 [00:32<00:22,  1.27it/s]
Epoch 32 | train_loss: 0.2070:  55%|█████▌    | 33/60 [00:32<00:21,  1.25it/s]
Epoch 33 | train_loss: 0.2022:  55%|█████▌    | 33/60 [00:33<00:21,  1.25it/s]
Epoch 33 | train_loss: 0.2022:  57%|█████▋    | 34/60 [00:33<00:20,  1.27it/s]
Epoch 34 | train_loss: 0.2060:  57%|█████▋    | 34/60 [00:34<00:20,  1.27it/s]
Epoch 34 | train_loss: 0.2060:  58%|█████▊    | 35/60 [00:34<00:19,  1.26it/s]
Epoch 35 | train_loss: 0.2015:  58%|█████▊    | 35/60 [00:34<00:19,  1.26it/s]
Epoch 35 | train_loss: 0.2015:  60%|██████    | 36/60 [00:34<00:18,  1.29it/s]
Epoch 36 | train_loss: 0.2031:  60%|██████    | 36/60 [00:35<00:18,  1.29it/s]
Epoch 36 | train_loss: 0.2031:  62%|██████▏   | 37/60 [00:35<00:17,  1.28it/s]
Epoch 37 | train_loss: 0.1991:  62%|██████▏   | 37/60 [00:36<00:17,  1.28it/s]
Epoch 37 | train_loss: 0.1991:  63%|██████▎   | 38/60 [00:36<00:17,  1.29it/s]
Epoch 38 | train_loss: 0.1957:  63%|██████▎   | 38/60 [00:37<00:17,  1.29it/s]
Epoch 38 | train_loss: 0.1957:  65%|██████▌   | 39/60 [00:37<00:16,  1.31it/s]
Epoch 39 | train_loss: 0.2100:  65%|██████▌   | 39/60 [00:37<00:16,  1.31it/s]
Epoch 39 | train_loss: 0.2100:  67%|██████▋   | 40/60 [00:37<00:15,  1.28it/s]
Epoch 40 | train_loss: 0.2013:  67%|██████▋   | 40/60 [00:38<00:15,  1.28it/s]
Epoch 40 | train_loss: 0.2013:  68%|██████▊   | 41/60 [00:38<00:14,  1.27it/s]
Epoch 41 | train_loss: 0.1996:  68%|██████▊   | 41/60 [00:39<00:14,  1.27it/s]
Epoch 41 | train_loss: 0.1996:  70%|███████   | 42/60 [00:39<00:14,  1.27it/s]
Epoch 42 | train_loss: 0.1934:  70%|███████   | 42/60 [00:40<00:14,  1.27it/s]
Epoch 42 | train_loss: 0.1934:  72%|███████▏  | 43/60 [00:40<00:13,  1.25it/s]
Epoch 43 | train_loss: 0.1957:  72%|███████▏  | 43/60 [00:41<00:13,  1.25it/s]
Epoch 43 | train_loss: 0.1957:  73%|███████▎  | 44/60 [00:41<00:12,  1.24it/s]
Epoch 44 | train_loss: 0.1920:  73%|███████▎  | 44/60 [00:41<00:12,  1.24it/s]
Epoch 44 | train_loss: 0.1920:  75%|███████▌  | 45/60 [00:41<00:11,  1.26it/s]
Epoch 45 | train_loss: 0.1909:  75%|███████▌  | 45/60 [00:42<00:11,  1.26it/s]
Epoch 45 | train_loss: 0.1909:  77%|███████▋  | 46/60 [00:42<00:11,  1.24it/s]
Epoch 46 | train_loss: 0.1883:  77%|███████▋  | 46/60 [00:43<00:11,  1.24it/s]
Epoch 46 | train_loss: 0.1883:  78%|███████▊  | 47/60 [00:43<00:10,  1.26it/s]
Epoch 47 | train_loss: 0.1996:  78%|███████▊  | 47/60 [00:44<00:10,  1.26it/s]
Epoch 47 | train_loss: 0.1996:  80%|████████  | 48/60 [00:44<00:09,  1.24it/s]
Epoch 48 | train_loss: 0.1963:  80%|████████  | 48/60 [00:45<00:09,  1.24it/s]
Epoch 48 | train_loss: 0.1963:  82%|████████▏ | 49/60 [00:45<00:08,  1.24it/s]
Epoch 49 | train_loss: 0.1835:  82%|████████▏ | 49/60 [00:45<00:08,  1.24it/s]
Epoch 49 | train_loss: 0.1835:  83%|████████▎ | 50/60 [00:45<00:08,  1.25it/s]
Epoch 50 | train_loss: 0.1931:  83%|████████▎ | 50/60 [00:46<00:08,  1.25it/s]
Epoch 50 | train_loss: 0.1931:  85%|████████▌ | 51/60 [00:46<00:07,  1.25it/s]
Epoch 51 | train_loss: 0.1833:  85%|████████▌ | 51/60 [00:47<00:07,  1.25it/s]
Epoch 51 | train_loss: 0.1833:  87%|████████▋ | 52/60 [00:47<00:06,  1.27it/s]
Epoch 52 | train_loss: 0.1924:  87%|████████▋ | 52/60 [00:48<00:06,  1.27it/s]
Epoch 52 | train_loss: 0.1924:  88%|████████▊ | 53/60 [00:48<00:05,  1.18it/s]
Epoch 53 | train_loss: 0.1855:  88%|████████▊ | 53/60 [00:49<00:05,  1.18it/s]
Epoch 53 | train_loss: 0.1855:  90%|█████████ | 54/60 [00:49<00:06,  1.01s/it]
Epoch 54 | train_loss: 0.1891:  90%|█████████ | 54/60 [00:51<00:06,  1.01s/it]
Epoch 54 | train_loss: 0.1891:  92%|█████████▏| 55/60 [00:51<00:05,  1.10s/it]
Epoch 55 | train_loss: 0.1858:  92%|█████████▏| 55/60 [00:52<00:05,  1.10s/it]
Epoch 55 | train_loss: 0.1858:  93%|█████████▎| 56/60 [00:52<00:04,  1.01s/it]
Epoch 56 | train_loss: 0.1925:  93%|█████████▎| 56/60 [00:52<00:04,  1.01s/it]
Epoch 56 | train_loss: 0.1925:  95%|█████████▌| 57/60 [00:52<00:02,  1.06it/s]
Epoch 57 | train_loss: 0.1898:  95%|█████████▌| 57/60 [00:53<00:02,  1.06it/s]
Epoch 57 | train_loss: 0.1898:  97%|█████████▋| 58/60 [00:53<00:01,  1.12it/s]
Epoch 58 | train_loss: 0.1874:  97%|█████████▋| 58/60 [00:54<00:01,  1.12it/s]
Epoch 58 | train_loss: 0.1874:  98%|█████████▊| 59/60 [00:54<00:00,  1.19it/s]
Epoch 59 | train_loss: 0.1867:  98%|█████████▊| 59/60 [00:55<00:00,  1.19it/s]
Epoch 59 | train_loss: 0.1867: 100%|██████████| 60/60 [00:55<00:00,  1.22it/s]
Epoch 59 | train_loss: 0.1867: 100%|██████████| 60/60 [00:55<00:00,  1.09it/s]
#Test_f1: 0.7580±0.0244
####### Run 1 for seed 1

  0%|          | 0/60 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.6466:   0%|          | 0/60 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.6466:   2%|▏         | 1/60 [00:00<00:42,  1.39it/s]
Epoch 1 | train_loss: 0.4225:   2%|▏         | 1/60 [00:01<00:42,  1.39it/s]
Epoch 1 | train_loss: 0.4225:   3%|▎         | 2/60 [00:01<00:46,  1.26it/s]
Epoch 2 | train_loss: 0.3583:   3%|▎         | 2/60 [00:02<00:46,  1.26it/s]
Epoch 2 | train_loss: 0.3583:   5%|▌         | 3/60 [00:02<00:44,  1.29it/s]
Epoch 3 | train_loss: 0.3159:   5%|▌         | 3/60 [00:03<00:44,  1.29it/s]
Epoch 3 | train_loss: 0.3159:   7%|▋         | 4/60 [00:03<00:43,  1.28it/s]
Epoch 4 | train_loss: 0.3034:   7%|▋         | 4/60 [00:03<00:43,  1.28it/s]
Epoch 4 | train_loss: 0.3034:   8%|▊         | 5/60 [00:03<00:43,  1.27it/s]
Epoch 5 | train_loss: 0.2919:   8%|▊         | 5/60 [00:04<00:43,  1.27it/s]
Epoch 5 | train_loss: 0.2919:  10%|█         | 6/60 [00:04<00:42,  1.28it/s]
Epoch 6 | train_loss: 0.2731:  10%|█         | 6/60 [00:05<00:42,  1.28it/s]
Epoch 6 | train_loss: 0.2731:  12%|█▏        | 7/60 [00:05<00:41,  1.27it/s]
Epoch 7 | train_loss: 0.2646:  12%|█▏        | 7/60 [00:06<00:41,  1.27it/s]
Epoch 7 | train_loss: 0.2646:  13%|█▎        | 8/60 [00:06<00:40,  1.30it/s]
Epoch 8 | train_loss: 0.2613:  13%|█▎        | 8/60 [00:07<00:40,  1.30it/s]
Epoch 8 | train_loss: 0.2613:  15%|█▌        | 9/60 [00:07<00:40,  1.27it/s]
Epoch 9 | train_loss: 0.2577:  15%|█▌        | 9/60 [00:07<00:40,  1.27it/s]
Epoch 9 | train_loss: 0.2577:  17%|█▋        | 10/60 [00:07<00:40,  1.25it/s]
Epoch 10 | train_loss: 0.2498:  17%|█▋        | 10/60 [00:08<00:40,  1.25it/s]
Epoch 10 | train_loss: 0.2498:  18%|█▊        | 11/60 [00:08<00:38,  1.26it/s]
Epoch 11 | train_loss: 0.2417:  18%|█▊        | 11/60 [00:09<00:38,  1.26it/s]
Epoch 11 | train_loss: 0.2417:  20%|██        | 12/60 [00:09<00:38,  1.24it/s]
Epoch 12 | train_loss: 0.2413:  20%|██        | 12/60 [00:10<00:38,  1.24it/s]
Epoch 12 | train_loss: 0.2413:  22%|██▏       | 13/60 [00:10<00:37,  1.24it/s]
Epoch 13 | train_loss: 0.2401:  22%|██▏       | 13/60 [00:11<00:37,  1.24it/s]
Epoch 13 | train_loss: 0.2401:  23%|██▎       | 14/60 [00:11<00:37,  1.23it/s]
Epoch 14 | train_loss: 0.2274:  23%|██▎       | 14/60 [00:11<00:37,  1.23it/s]
Epoch 14 | train_loss: 0.2274:  25%|██▌       | 15/60 [00:11<00:36,  1.24it/s]
Epoch 15 | train_loss: 0.2338:  25%|██▌       | 15/60 [00:12<00:36,  1.24it/s]
Epoch 15 | train_loss: 0.2338:  27%|██▋       | 16/60 [00:12<00:35,  1.24it/s]
Epoch 16 | train_loss: 0.2260:  27%|██▋       | 16/60 [00:13<00:35,  1.24it/s]
Epoch 16 | train_loss: 0.2260:  28%|██▊       | 17/60 [00:13<00:34,  1.26it/s]
Epoch 17 | train_loss: 0.2325:  28%|██▊       | 17/60 [00:14<00:34,  1.26it/s]
Epoch 17 | train_loss: 0.2325:  30%|███       | 18/60 [00:14<00:33,  1.25it/s]
Epoch 18 | train_loss: 0.2284:  30%|███       | 18/60 [00:15<00:33,  1.25it/s]
Epoch 18 | train_loss: 0.2284:  32%|███▏      | 19/60 [00:15<00:32,  1.24it/s]
Epoch 19 | train_loss: 0.2225:  32%|███▏      | 19/60 [00:15<00:32,  1.24it/s]
Epoch 19 | train_loss: 0.2225:  33%|███▎      | 20/60 [00:15<00:32,  1.24it/s]
Epoch 20 | train_loss: 0.2239:  33%|███▎      | 20/60 [00:16<00:32,  1.24it/s]
Epoch 20 | train_loss: 0.2239:  35%|███▌      | 21/60 [00:16<00:31,  1.23it/s]
Epoch 21 | train_loss: 0.2182:  35%|███▌      | 21/60 [00:17<00:31,  1.23it/s]
Epoch 21 | train_loss: 0.2182:  37%|███▋      | 22/60 [00:17<00:30,  1.24it/s]
Epoch 22 | train_loss: 0.2152:  37%|███▋      | 22/60 [00:18<00:30,  1.24it/s]
Epoch 22 | train_loss: 0.2152:  38%|███▊      | 23/60 [00:18<00:29,  1.24it/s]
Epoch 23 | train_loss: 0.2143:  38%|███▊      | 23/60 [00:19<00:29,  1.24it/s]
Epoch 23 | train_loss: 0.2143:  40%|████      | 24/60 [00:19<00:28,  1.25it/s]
Epoch 24 | train_loss: 0.2130:  40%|████      | 24/60 [00:19<00:28,  1.25it/s]
Epoch 24 | train_loss: 0.2130:  42%|████▏     | 25/60 [00:19<00:28,  1.25it/s]
Epoch 25 | train_loss: 0.2165:  42%|████▏     | 25/60 [00:20<00:28,  1.25it/s]
Epoch 25 | train_loss: 0.2165:  43%|████▎     | 26/60 [00:20<00:27,  1.25it/s]
Epoch 26 | train_loss: 0.2117:  43%|████▎     | 26/60 [00:21<00:27,  1.25it/s]
Epoch 26 | train_loss: 0.2117:  45%|████▌     | 27/60 [00:21<00:26,  1.26it/s]
Epoch 27 | train_loss: 0.2107:  45%|████▌     | 27/60 [00:22<00:26,  1.26it/s]
Epoch 27 | train_loss: 0.2107:  47%|████▋     | 28/60 [00:22<00:24,  1.29it/s]
Epoch 28 | train_loss: 0.2075:  47%|████▋     | 28/60 [00:23<00:24,  1.29it/s]
Epoch 28 | train_loss: 0.2075:  48%|████▊     | 29/60 [00:23<00:24,  1.28it/s]
Epoch 29 | train_loss: 0.2039:  48%|████▊     | 29/60 [00:23<00:24,  1.28it/s]
Epoch 29 | train_loss: 0.2039:  50%|█████     | 30/60 [00:23<00:23,  1.28it/s]
Epoch 30 | train_loss: 0.2036:  50%|█████     | 30/60 [00:24<00:23,  1.28it/s]
Epoch 30 | train_loss: 0.2036:  52%|█████▏    | 31/60 [00:24<00:22,  1.27it/s]
Epoch 31 | train_loss: 0.2023:  52%|█████▏    | 31/60 [00:25<00:22,  1.27it/s]
Epoch 31 | train_loss: 0.2023:  53%|█████▎    | 32/60 [00:25<00:22,  1.26it/s]
Epoch 32 | train_loss: 0.2026:  53%|█████▎    | 32/60 [00:26<00:22,  1.26it/s]
Epoch 32 | train_loss: 0.2026:  55%|█████▌    | 33/60 [00:26<00:21,  1.26it/s]
Epoch 33 | train_loss: 0.2089:  55%|█████▌    | 33/60 [00:27<00:21,  1.26it/s]
Epoch 33 | train_loss: 0.2089:  57%|█████▋    | 34/60 [00:27<00:20,  1.24it/s]
Epoch 34 | train_loss: 0.2013:  57%|█████▋    | 34/60 [00:27<00:20,  1.24it/s]
Epoch 34 | train_loss: 0.2013:  58%|█████▊    | 35/60 [00:27<00:20,  1.24it/s]
Epoch 35 | train_loss: 0.1974:  58%|█████▊    | 35/60 [00:28<00:20,  1.24it/s]
Epoch 35 | train_loss: 0.1974:  60%|██████    | 36/60 [00:28<00:19,  1.24it/s]
Epoch 36 | train_loss: 0.1945:  60%|██████    | 36/60 [00:29<00:19,  1.24it/s]
Epoch 36 | train_loss: 0.1945:  62%|██████▏   | 37/60 [00:29<00:18,  1.27it/s]
Epoch 37 | train_loss: 0.2065:  62%|██████▏   | 37/60 [00:30<00:18,  1.27it/s]
Epoch 37 | train_loss: 0.2065:  63%|██████▎   | 38/60 [00:30<00:17,  1.27it/s]
Epoch 38 | train_loss: 0.2127:  63%|██████▎   | 38/60 [00:30<00:17,  1.27it/s]
Epoch 38 | train_loss: 0.2127:  65%|██████▌   | 39/60 [00:30<00:16,  1.27it/s]
Epoch 39 | train_loss: 0.2024:  65%|██████▌   | 39/60 [00:31<00:16,  1.27it/s]
Epoch 39 | train_loss: 0.2024:  67%|██████▋   | 40/60 [00:31<00:15,  1.29it/s]
Epoch 40 | train_loss: 0.1997:  67%|██████▋   | 40/60 [00:32<00:15,  1.29it/s]
Epoch 40 | train_loss: 0.1997:  68%|██████▊   | 41/60 [00:32<00:14,  1.28it/s]
Epoch 41 | train_loss: 0.1967:  68%|██████▊   | 41/60 [00:33<00:14,  1.28it/s]
Epoch 41 | train_loss: 0.1967:  70%|███████   | 42/60 [00:33<00:14,  1.26it/s]
Epoch 42 | train_loss: 0.1958:  70%|███████   | 42/60 [00:34<00:14,  1.26it/s]
Epoch 42 | train_loss: 0.1958:  72%|███████▏  | 43/60 [00:34<00:13,  1.26it/s]
Epoch 43 | train_loss: 0.1988:  72%|███████▏  | 43/60 [00:34<00:13,  1.26it/s]
Epoch 43 | train_loss: 0.1988:  73%|███████▎  | 44/60 [00:34<00:12,  1.26it/s]
Epoch 44 | train_loss: 0.1983:  73%|███████▎  | 44/60 [00:35<00:12,  1.26it/s]
Epoch 44 | train_loss: 0.1983:  75%|███████▌  | 45/60 [00:35<00:11,  1.27it/s]
Epoch 45 | train_loss: 0.1930:  75%|███████▌  | 45/60 [00:36<00:11,  1.27it/s]
Epoch 45 | train_loss: 0.1930:  77%|███████▋  | 46/60 [00:36<00:11,  1.26it/s]
Epoch 46 | train_loss: 0.1860:  77%|███████▋  | 46/60 [00:37<00:11,  1.26it/s]
Epoch 46 | train_loss: 0.1860:  78%|███████▊  | 47/60 [00:37<00:09,  1.35it/s]
Epoch 47 | train_loss: 0.1904:  78%|███████▊  | 47/60 [00:37<00:09,  1.35it/s]
Epoch 47 | train_loss: 0.1904:  80%|████████  | 48/60 [00:37<00:08,  1.46it/s]
Epoch 48 | train_loss: 0.1958:  80%|████████  | 48/60 [00:38<00:08,  1.46it/s]
Epoch 48 | train_loss: 0.1958:  82%|████████▏ | 49/60 [00:38<00:06,  1.58it/s]
Epoch 49 | train_loss: 0.1882:  82%|████████▏ | 49/60 [00:38<00:06,  1.58it/s]
Epoch 49 | train_loss: 0.1882:  83%|████████▎ | 50/60 [00:38<00:06,  1.66it/s]
Epoch 50 | train_loss: 0.1899:  83%|████████▎ | 50/60 [00:39<00:06,  1.66it/s]
Epoch 50 | train_loss: 0.1899:  85%|████████▌ | 51/60 [00:39<00:05,  1.73it/s]
Epoch 51 | train_loss: 0.1853:  85%|████████▌ | 51/60 [00:39<00:05,  1.73it/s]
Epoch 51 | train_loss: 0.1853:  87%|████████▋ | 52/60 [00:39<00:04,  1.72it/s]
Epoch 52 | train_loss: 0.1814:  87%|████████▋ | 52/60 [00:40<00:04,  1.72it/s]
Epoch 52 | train_loss: 0.1814:  88%|████████▊ | 53/60 [00:40<00:04,  1.70it/s]
Epoch 53 | train_loss: 0.1853:  88%|████████▊ | 53/60 [00:41<00:04,  1.70it/s]
Epoch 53 | train_loss: 0.1853:  90%|█████████ | 54/60 [00:41<00:03,  1.70it/s]
Epoch 54 | train_loss: 0.1887:  90%|█████████ | 54/60 [00:41<00:03,  1.70it/s]
